table_name	field_name	var_name	field_type	field_display	var_desc	blank_pct
rmp_process	num_chem_real	Number of Process Chemicals	smallint(6)		The number of chemical records associated with this process that have actual chemical identities.	36.186083887986
rmp_process	num_chem_fake	Number of Fake Chemical Records	smallint(6)		The number of chemical records associated with this process that have no chemical identity.  These are used by EPA to avoid releasing to the public the chemicals involved in worst and alternate case scenarios.	0
rmp_process	num_worst_tox	Number of Toxic Worst-Case Scenarios	smallint(6)		The number of toxic worst-case scenario records for this process.	36.520622608878
rmp_process	num_alt_tox	Number of Toxic Alternate Scenarios	smallint(6)		The number of toxic alternate scenario records for this process.	31.358419370054
rmp_process	num_worst_flam	Number of Flammable Worst-Case Scenarios	smallint(6)		The number of flammable worst-case scenario records for this process.	84.663626993694
rmp_process	num_alt_flam	Number of Flammable Alternate Scenarios	smallint(6)		The number of flammable alternate scenario records for this process.	89.18994462205
rmp_process	num_prev_2	Number of Prevention Program 2 Records	smallint(6)		The number of prevention program 2 records for this process.	67.562846112188
rmp_process	num_prev_3	Number of Prevention Program 3 Records	smallint(6)		The number of prevention program 3 records for this process.	40.251209754905
rmp_process	toxic_tot	Toxic Amount Total (lbs)	double		The total amount of all toxic chemicals held in this process.	24.107751166081
rmp_process	flam_tot	Flammable Amount Total (lbs)	double		The total amount of all flammable chemicals held in this process.	72.017539262443
rmp_process	quantity_tot	Process Amount Total (lbs)	double		The total amount of both toxic and flammable chemicals held in this process.	0.13626120224307
rmp_proc_chem	procchem_id	Process Chemical Record ID	int(11)	id	A unique identifier for each process chemical record.	0
rmp_proc_chem	process_id	Process ID	int(11)	id	A unique ID for each process.	0
rmp_proc_chem	chemical_id	Process Chemical ID	int(11)	code:n:long:rmp_chem_cd:chemical_id:chemical_name	The identifying ID for a particular regulated chemical held above its threshold within a process.	50
rmp_proc_chem	quantity_lbs	Process Chemical Amount (lbs)	double		An estimation of the maximum quantity (in pounds, to two significant digits) of the regulated chemical held in the covered process at any one time during the calendar year.	50.071527054056
rmp_proc_chem	cbi_flag	Confidential Business Information	char(1)	yn	Indicates whether this record contained Confidential Business Information (CBI) which has been erased by EPA from the public version of the data.	0
rmp_proc_chem	num_alt_flam	Number of Flammable Alternate Scenarios	int(11)		The number of flammable alternate scenario records associated with this process chemical.	95.733945251057
rmp_proc_chem	num_alt_tox	Number of Toxic Alternate Scenarios	int(11)		The number of toxic alternate scenario records associated with this process chemical.	72.24264824872
rmp_proc_chem	num_prevent_2_chem	Number of Prevention 2 Records	int(11)		The number of prevention program 2 records associated with this process chemical.	87.352010201506
rmp_proc_chem	num_prevent_3_chem	Number of Prevention 3 Records	int(11)		The number of prevention program 3 records associated with this process chemical.	67.519597118204
rmp_proc_chem	num_proc_flam	Number of Flammable Mixture Components	int(11)		The number of flammable mixture component records associated with this process chemical record.	92.792273783555
rmp_proc_chem	num_worst_flam	Number of Flammable Worst-case Scenarios	int(11)		The number of flammable worst-case scenario records associated with this process chemical.	94.006291791542
rmp_proc_chem	num_worst_tox	Number of Toxic Worst-case Scenarios	int(11)		The number of toxic worst-case scenario records associated with this process chemical record.	75.98859450957
rmp_proc_chem	cas	CAS number	char(9)		The identifying CAS number for a chemical.	0
rmp_proc_chem	chemical_type	Chemical Type	char(1)	code:n:short:rmp_chemtype	The type of chemical (T=toxic, F=flammable).	50
rmp_proc_flam	flammixchem_id	Flammable Chemical ID	int(11)	id	A unique ID for each flammable chemical record.	0
rmp_proc_flam	procchem_id	Process Chemical Record ID	int(11)	id	A unique identifier for each process chemical record.	0
rmp_proc_flam	chemical_id	Chemical ID	int(11)	code:n:long:rmp_chem_cd:chemical_id:chemical_name	The identifying ID for a particular flammable chemical held in the process.	0
rmp_proc_naics	procnaics_id	Process NAICS ID	int(11)	id	A unique ID for each process NAICS record.	0
rmp_proc_naics	process_id	Process ID	int(11)	id	A unique ID for each process.	0
rmp_proc_naics	naics	NAICS Code	char(6)	code:s:long:alldb.all_naics_cd:naics:naics_tr	A code that describes the kind of industrial activity or products made by the process.  Applies to a single process, not the facility as a whole.	0
rmp_proc_naics	num_prevent_2	Number of Prevention Program 2 Records	int(11)		The number of prevention program 2 records associated with this process NAICS.	68.390149258812
rmp_proc_naics	num_prevent_3	Number of Prevention Program 3 Records	int(11)		The number of prevention program 3 records associated with this process NAICS.	41.712476811274
rmp_registration	rmp_id	RMP ID	bigint(20)	id	The unique ID for each RMP submission.	0
rmp_registration	facility_name	Facility Name	varchar(250)		The name of the facility.	0
rmp_registration	street_1	Street Address Line 1	varchar(35)		The first line of the street address of the physical location of the facility.	0
rmp_registration	street_2	Street Address Line 2	varchar(35)		The second line of the street address of the physical location of the facility.	90.015930669725
rmp_registration	city	City	varchar(19)		The city in which the facility is physically located.	0
rmp_registration	state	State	char(2)	code:S:long:alldb.all_state_cd:state:state_tr	The postal abbreviation for the U.S. state in which the facility is physically located.	0
rmp_registration	zip	Zip Code	char(5)		The Zip code within the address for the physical location of the facility.	0
rmp_registration	zip_ext	Zip Code Extension	char(4)		The extension (to 9 digits) of the Zip code within the address of the physical location of the facility.	80.64614796406
rmp_registration	county_fips	County FIPS Code	char(5)		The FIPS code for the county in which the facility is located.	0
rmp_registration	lepc	LEPC Name	varchar(30)		Name of the Local Emergency Planning Committee within whose district the facility is located. (optional)	8.3081628751673
rmp_registration	latitude_dec	Latitude	char(10)		The latitude of the facility in decimal degrees.	0
rmp_registration	longitude_dec	Longitude	char(11)		The longitude of the facility in decimal degrees.	0
rmp_registration	valid_latlong	Valid Lat/Long	char(1)	yn	Whether lat/long appears to be valid.	0
rmp_registration	latlong_meth	Lat/Long Method	char(2)	code:n:long:rmp_llmeth_cd:llmeth:llmeth_tr	Method used to determine lat/long coordinates.	0.070094946791563
rmp_registration	latlong_desc	Lat/Long Location Type	char(2)	code:n:long:rmp_lldesc_cd:lldesc:lldesc_tr	The location which the lat/long coordinates represent: i.e., center of facility, plant entrance, etc.	0.084113936149876
rmp_registration	facility_url	Facility URL	varchar(100)		The URL for the home page of the facility or parent company. (optional)	64.065506913911
rmp_registration	facility_phone	Facility Phone	varchar(10)		The phone number of a public contact for the facility. (optional)	61.042503026827
rmp_registration	facility_email	Facility Email	varchar(100)		The Email address of a public contact for the facility or parent company. (optional)	74.542789778882
rmp_registration	facility_duns	Facility Dun and Bradstreet Number	char(9)		The DUNS number that identifies the facility.	0
rmp_registration	parent	Parent Company	varchar(250)		The parent company that owns at least 50% of the voting stock of the company that owns the facility.	27.003122411266
rmp_registration	parent_2	Second Parent Company	varchar(50)		If the facility is owned by a 50/50 joint venture, the name of the second parent company.	87.786911361754
rmp_registration	parent_duns	Parent Dun and Bradstreet Number	char(9)		The DUNS number of the parent company.	0
rmp_registration	parent2_duns	Second Parent Dun and Bradstreet Number	char(9)		If the facility is owned by a 50/50 joint venture, the DUNS number of the second parent.	0
rmp_registration	operator_name	Owner or Operator Name	varchar(250)		The name of the owner or operator of the facility.	0.0012744535780284
rmp_registration	operator_phone	Owner or Operator Phone	varchar(10)		The phone number of the owner or operator of the facility.	0.028037978716625
rmp_registration	op_street_1	Owner or Operator Address Line 1	varchar(35)		The first line of the mailing address of the owner or operator.	0.0025489071560568
rmp_registration	op_street_2	Owner or Operator Address Line 2	varchar(35)		The second line of the mailing address of the owner or operator.	79.850888931371
rmp_registration	operator_city	Owner or Operator City	varchar(19)		The city in the mailing address of the owner or operator.	0.0012744535780284
rmp_registration	operator_state	Owner or Operator State	char(2)	code:S:long:alldb.all_state_cd:state:state_tr	The postal abbreviation for the state in the mailing address of the owner or operator.	0.46899891671446
rmp_registration	operator_zip	Owner or Operator Zip	char(5)		The 5-digit Zip code in the mailing address of the owner or operator.	0.47409673102657
rmp_registration	operator_zip_ext	Owner or Operator Zip Extension	char(4)		The 4-digit Zip code extension in the mailing address of the owner or operator.	69.377429427133
rmp_registration	rmp_contact	RMP Contact	varchar(35)		The name of the person responsible for RMP (part 68) implementation.	2.2838208118269
rmp_registration	rmp_contact_title	RMP Contact Title	varchar(250)		The title of the person responsible for RMP (part 68) implementation.	0.0063722678901421
rmp_registration	em_contact_name	Emergency Contact Name	varchar(250)		The name of the emergency contact person for the facility.	0.0089211750461989
rmp_registration	em_contact_title	Emergency Contact Title	varchar(35)		The title of the emergency contact person for the facility.	0.021665710826483
rmp_registration	em_contact_phone	Emergency Contact Phone	varchar(10)		The phone number of the emergency contact person for the facility.	0.012744535780284
rmp_registration	phone_24hour	Emergency Contact 24-hour Phone	varchar(10)		The 24-hour phone number of the emergency contact for the facility.	0.038233607340853
rmp_registration	phone_24hour_ext	Emergency Contact 24-hour Phone Extension	varchar(10)		The extension to the 24-hour emergency contact phone number.	91.076276046645
rmp_registration	num_fte	Number of Full Time Employees	int(11)		The number of full-time equivalent employees working at the site (part-time employees add fractions).	5.8586630981966
rmp_registration	other_facility_id	Other Facility ID	char(15)		Contains, in order of preference, either the TRI Facility ID, the RCRIS Handler ID, or the CERCLIS Site ID.	67.800930351112
rmp_registration	facility_id	Facility ID	char(12)		A unique ID for each facility.	0
rmp_registration	osha_psm_yn	Covered by OSHA PSM Standard	char(1)	yn	Indicates whether any process at the facility is covered by OSHA's Process Safety Management (PSM) of Highly Hazardous Chemicals Standard (29 CFR 1910.110).	0
rmp_registration	epcra_302_yn	Covered by EPCRA Section 302	char(1)	yn	Indicates whether facility has on-site more than a threshold planning quantity of a substance that is an extremely hazardous substance (EHS) defined in 40 CFR 355.	0
rmp_registration	caa_title_v_yn	Covered by CAA Title V	char(1)	yn	Indicates whether the facility is covered by Title V of the Clean Air Act.	0
rmp_registration	caa_permit_id	CAA Title V Air Operating Permit ID	varchar(15)		ID for the facility under Title V of the Clean Air Act.	82.831835850379
rmp_registration	safety_inspect_dt	Last Safety Inspection Date	varchar(25)		Date of facility's last safety inspection by an external agency.	0
rmp_registration	safety_inspect_by	Last Safety Inspection By	varchar(50)		Agency that performed the last safety inspection of the facility.	0.09685847193016
rmp_registration	osha_ranking	OSHA Star or Merit Ranking	char(1)	yn	Indicates whether the facility has received a Star or Merit Ranking under OSHA's Voluntary Protection Program. (optional)	0
rmp_registration	predictive_file_yn	Predictive Filing	char(1)	yn	Indicates whether RMP submission includes regulated substances which may not actually be present at the facility at the time the RMP is submitted.	0
rmp_registration	submission_type	Submission Type	char(1)	code:n:short:rmp_subtype	Indicates the type of RMP submission.	0
rmp_registration	rmp_desc	RMP Description	varchar(50)		A short label for the RMP submission.	80.256165169184
rmp_registration	no_accidents_yn	No RMP Accidents Last 5 Years	char(1)	yn	Indicates whether there have been no accidents with off-site consequences in the last five years.	0
rmp_registration	foreign_province	Owner or Operator Province	varchar(35)		The foreign province in the mailing address of the owner or operator.	99.533549990442
rmp_registration	foreign_zip	Owner or Operator Foreign Zip Code	varchar(14)		The foreign Zip code in the mailing address of the owner or operator.	99.552666794112
rmp_registration	foreign_country	Owner or Operator Foreign Country	char(2)		The country in themailing address of the owner or operator.	99.472376218696
rmp_registration	num_fte_cbi_flag	Number of FTE CBI Flag	char(1)	yn	Indicates whether the number of full-time employees has been claimed as CBI (confidential business information) and not released by EPA.	0
rmp_registration	complete_check_dt	Complete Check Date	varchar(25)		Date on which the RMP submission was checked by EPA.	0
rmp_registration	error_report_dt	Error Report Date	varchar(25)		Date on which EPA reported apparent errors in the RMP submission to the reporting facility.	0
rmp_registration	receipt_date	Receipt Date	varchar(25)		Date on which EPA received the RMP submission from the reporting facility.	0
rmp_registration	graphics_ind	Graphics Indicator	char(1)	yn	Indicates whether a graphics file was attached to the RMP submission.	0
rmp_registration	attachment_ind	Attachment Indicator	char(1)	yn	Indicates whether an executive summary file was attached to the RMP submission.	0
rmp_registration	cert_rec_flag	Certification Received Flag	char(1)	yn	Indicates whether certification statement that information in the RMP submission is correct was received.	0
rmp_registration	submit_method	Submission Method	varchar(50)		The method or program through which the RMP submission was submitted.	0.019116803670426
rmp_registration	cbi_substant_flag	CBI Substantiation Flag	char(1)	yn	Indicates whether CBI (confidential business information) claims have been substantiated.	0
rmp_registration	elect_waiver_flag	Electronic Waiver Flag	char(1)	yn	Indicates whether EPA waived the requirement for electronic submission and let the facility submit on paper.	0
rmp_registration	postmark_date	Postmark Date	varchar(25)		The date on which the RMP submission was postmarked.	0
rmp_registration	rmp_complete_flag	RMP Complete Flag	char(1)	yn	Indicates whether the RMP submission appears to be complete.	0
rmp_registration	deregistration_dt	Deregistration Date	varchar(25)		The date on which this facility was deregistered from the RMP database (i.e., no longer has processes with potential off-site consequences).	0
rmp_registration	dereg_effect_dt	Deregistration Effective Date	varchar(25)		The date on which the change in processes leading to deregistration actually occured.	0
rmp_registration	anniversary_date	Anniversary Date	varchar(25)		The 5-year anniversary date after the facility's last full submission (i.e. when a new full submission is due.)	0
rmp_registration	cbi_flag	Confidential Business Information	char(1)	yn	Indicates whether this record contained Confidential Business Information (CBI) which has been erased by EPA from the public version of the data.	0
rmp_registration	unsanitized_vers	Unsanitized Version Provided	char(1)	yn	Indicates, for a submission that contains CBI (confidential business information), whether an unsanitized version was submitted to EPA on paper.	0
rmp_registration	version_number	Software Version Number	varchar(15)		The version number of the RMP Process software used by EPA to process the submission.	3.2587777990187
rmp_registration	frs_lat_dec	FRS Latitude	float		The latitude of the facility in decimal degrees, as taken from the Facility Registry System (FRS).	12.473077168164
rmp_registration	frs_long_dec	FRS Longitude	float		The longitude of the facility in decimal degrees, as taken from the Facility Registry System (FRS).	12.473077168164
rmp_registration	frs_ll_desc	FRS Lat/Long Description	varchar(40)		A description of the place within the facility that the lat/long point applies to, taken from the Facility Registry System (FRS).	13.426368444529
rmp_registration	frs_ll_method	FRS Lat/Long Method	varchar(60)		The method of determining the lat/long coordinates, taken from the Facility Registry System (FRS).	13.43911298031
rmp_registration	hor_measure	Lat/Long Horizontal Accuracy	varchar(6)		The accuracy (in meters) of the lat/long coordinates.	31.532530427579
rmp_registration	hor_ref	Lat/Long Horizontal Reference	varchar(3)		Indicates the reference datum used in determining latitude and longitude coordinates.	31.470082202256
rmp_registration	source_scale	Lat/Long Source Map Scale	varchar(10)		The number that represents the proportional distance on the ground for one unit of measure on a map or photo.	77.621869623399
rmp_registration	em_email	Emergency Contact Email	varchar(100)		The email address of the emergency contact.	30.077104441471
rmp_registration	prep_name	RMP Preparer Name	varchar(70)		Name of a contractor or consultant who prepared the RMP submission.	59.278659274836
rmp_registration	prep_street_1	RMP Preparer Address Line 1	varchar(35)		The first line of the mailing address of the preparer of the RMP submission.	59.290129357038
rmp_registration	prep_street_2	RMP Preparer Address Line 2	varchar(35)		The second line of the mailing address of the preparer of the RMP submisson.	89.899955394125
rmp_registration	prep_city	RMP Preparer City	varchar(30)		The city in the mailing address of the preparer of the RMP submission.	59.28885490346
rmp_registration	prep_state	RMP Preparer State	char(2)		The postal abbreviation for the state in the mailing address of the preparer of the RMP submission.	59.296501624928
rmp_registration	prep_zip	RMP Preparer Zip	varchar(5)		The Zip code in the mailing address of the preparer of the RMP submission.	59.299050532084
rmp_registration	prep_zip_ext	RMP Preparer Zip Extension	varchar(4)		The 4-digit Zip code extension in the mailing address of the preparer of the RMP submission.	91.401261709042
rmp_registration	prep_phone	RMP Preparer Phone	varchar(10)		The phone number of the contactor or consultant who prepared the RMP submission.	59.290129357038
rmp_registration	prep_foreign_state	RMP Preparer Foreign State	varchar(35)		The foreign state in the mailing address of the preparer of the RMP submission.	99.991078824954
rmp_registration	prep_country	RMP Preparer Country	char(2)	code:n:long:alldb.all_country_cd:country:country_tr	The country in the mailing address of the preparer of the RMP submission.	99.861084559995
rmp_registration	prep_foreign_zip	RMP Preparer Foreign Zip	varchar(14)		The foreign Zip code in the mailing address of the preparer of the RMP submission.	99.992353278532
rmp_registration	sub_reason	Reason For Submission	char(3)	code:n:long:rmp_submit_cd:submit:submit_tr	A code indicating the reason for submission.	36.660931625566
rmp_registration	rmp_email	RMP Contact Email	varchar(100)		The Email address of the RMP contact person.	48.263556999936
rmp_registration	dereg_reason	Deregistration Reason	char(2)	code:n:long:rmp_dereg_cd:dereg:dereg_tr	A code indicating the reason for deregistration of the facility.	75.115019435417
rmp_registration	dereg_other	Deregistration Reason (Other)	varchar(80)		Text describing a non-standard reason for deregistration of the facility.	96.49015484611
rmp_registration	num_accident	Number of RMP Accidents	int(11)		The number of accident records (i.e. accidents reported within the RMP database) for this submission.	91.668896960428
rmp_registration	num_facility	Number of Facilities	int(11)		The number of facility record for this submission (will be zero if this is not the most recent submission for the facility, one otherwise).	74.094182119416
rmp_registration	num_process	Number of Processes	int(11)		The number of process records for this submission.	0
rmp_registration	num_response	Number of Response Plan Records	int(11)		The number of emergency response plan records for this submission.	0.028037978716625
rmp_registration	num_chem_real	Number of Process Chemicals	smallint(6)		The number of process chemical records with nonzero chemical IDs for this submission.	36.369081756197
rmp_registration	num_worst_tox	Number of Toxic Worst-case Scenarios	smallint(6)		The number of toxic worst-case scenario records for the submission.	12.052507487415
rmp_registration	num_alt_tox	Number of Toxic Alternate Case Scenarios	smallint(6)		The number of toxic alternate case scenario records for the submission.	13.506659019945
rmp_registration	num_worst_flam	Number of Flammable Worst-case Scenarios	smallint(6)		The number of flammable worst-case scenario records for the submission.	81.89383801695
rmp_registration	num_alt_flam	Number of Flammable Alternate Case Scenarios	smallint(6)		The number of flammable alternate case scenarios for the submission.	84.946154336328
rmp_registration	num_prev_2	Number of Prevention Program 2 Records	smallint(6)		The number of prevention program 2 records for the submission.	54.824444019627
rmp_registration	num_prev_3	Number of Prevention Program 3 Records	smallint(6)		The number of prevention program 3 records for the submission.	48.510800994074
rmp_registration	toxic_tot	Process Toxic Amount Total (lbs)	double		The total amount of toxic chemicals held within processes for the submission.	12.108583444848
rmp_registration	flam_tot	Process Flammable Amount Total (lbs)	double		The total amount of flammable chemicals held within processes for the submission.	81.933346077869
rmp_registration	quantity_tot	Process Amount Total (lbs)	double		The total amount of both toxic and flammable chemicals held within processes for the submission.	0.13764098642707
rmp_registration	acc_flam_tot	RMP Accident Flammable Total (lbs)	double		The total amount of flammable chemicals released in accidents listed in the submission.	98.418403109667
rmp_registration	acc_toxic_tot	RMP Accident Toxic Total (lbs)	double		The total amount of toxic chemicals released in accidents listed in the submission.	92.784043841203
rmp_registration	acc_quantity_tot	RMP Accident Amount Total (lbs)	double		The total amount of both toxic and flammable chemicals released in accidents listed in the submission.	91.700758299879
rmp_registration	num_deaths	Total RMP Accident Deaths	int(11)		The total number of people killed due to accidents listed in the submission.	99.760402727331
rmp_registration	num_injuries	Total RMP Accident Injuries	int(11)		The total number of people injured or hospitalized due to accidents listed in the submission.	95.273051679093
rmp_registration	num_evacuated	Total RMP Accident Evacuated/Sheltering In Place	int(11)		The total number of people evacuated or sheltering in place due to accidents listed in the submission.	98.238705155165
rmp_registration	property_damage	Total RMP Accident Property Damage	bigint(20)	dollars	The total property damage, in dollars, due to accidents listed in the submission.	97.4013891544
rmp_registration	county	County	varchar(60)		A translation of the county FIPS code for the county that the facility is located in.	0.029312432294654
rmp_registration	foreign_country_tr	Country	varchar(50)		A translation of the foreign country code.	99.472376218696
rmp_registration	num_proc_23	Number of Potential Offsite Consequence Processes	smallint(6)		The number of program 2 or 3 processes (i.e. those with potential off-site consequences) for this submission.	4.1483463964825
rmp_registration	toxic_tot_23	Potential Offsite Consequence Toxic Amount Total (lbs)	double		The total amount of toxic chemical held in Program 2 or 3 processes (i.e. with potential off-site consequences).	13.537245905818
rmp_registration	flam_tot_23	Potential Offsite Consequence Flammable Amount Total (lbs)	double		The total amount of flammable chemical held in Program 2 or 3 processes (i.e. with potential off-site consequences).	84.995858025871
rmp_registration	quantity_tot_23	Potential Offsite Consequence Amount Total (lbs)	double		The total amount of RMP chemicals held in Program 2 or 3 processes (i.e. with potential off-site consequences).	4.257949404193
rmp_registration	num_execsum_mod	Number of Edited Exec Summary Lines	smallint(6)		The number of executive summary line records after editing.	0.25743962276174
rmp_registration	execsum_type	Exec Summary Type	char(1)	code:n:short:rmp_execsum	The type of executive summary for this submission (i.e. whether it is good or bad).	0
rmp_registration	num_execsum	Number of Exec Summary Records	int(11)		Should always be either zero or one.	0.25743962276174
rmp_registration	num_exec_sum	Number of Exec Summary Lines	int(11)		The number of executive summary line records for this submission.	0.25743962276174
rmp_response	rmp_id	RMP ID	bigint(20)	id	The unique ID for each RMP submission.	0
rmp_response	community_erp_yn	Facility In Community Plan	char(1)	yn	Indicates whether the facility is included in the community emergency response plan.	0
rmp_response	facility_erp_yn	Facility Own Response Plan	char(1)	yn	Indicates whether the facility has its own written response plan.	0
rmp_response	erp_specific_yn	Specific Facility Response Plan	char(1)	yn	Indicates whether facility's ER plan includes specific actions to be taken in response to accidental releases of regulated substance(s).	0
rmp_response	erp_inform_yn	Inform. Procedures in Response Plan	char(1)	yn	Indicates whether facility's ER plan includes procedures for informing the public and local agencies responding to accidental releases.	0
rmp_response	erp_inform_hth_yn	Emergency Care in Response Plan	char(1)	yn	Indicates whether facility's ER plan includes information on emergency health care.	0
rmp_response	erp_review_date	Plan Review Date	varchar(25)		Date of most recent review or update of the facility's emergency response plan.	0
rmp_response	erp_training_date	Response Training Date	varchar(25)		Date of the most recent emergency response training for the facility's employees.	0
rmp_response	coord_agency	Local Response Agency	varchar(250)		Local agency with which the facility's ER plan or response actions are coordinated.	0.070114605509733
rmp_response	coord_phone	Local Response Agency Phone	varchar(10)		Phone number of the local agency with which the facility's ER plan or response actions are coordinated.	0.18612240735311
rmp_response	subto_osha191038	Subject To - OSHA EAP	char(1)	yn	Indicates whether facility is subject to OSHA Regulations at 29 CFR 1910.38 (Emergency Action Plan) emergency planning requirements.	0
rmp_response	subto_osha191020	Subject To - OSHA HAZWOPER	char(1)	yn	Indicates whether facility is subject to OSHA Regulations at 29 CFR 1910.120 (Hazardous Waste Operations, HAZWOPER) emergency planning requirements.	0
rmp_response	subto_cwa112	Subject To - CWA	char(1)	yn	Indicates whether facility is subject to Clean Water Act Regulations at 40 CFR 112 emergency planning requirements.	0
rmp_response	subto_rcra264	Subject To - RCRA	char(1)	yn	Indicates whether facility is subject to RCRA Regulations at 40 CFR 264, 265, and 279.52 emergency planning requirements.	0
rmp_response	subto_opa90	Subject To - OPA	char(1)	yn	Indicates whether facility is subject to OPA 90 Regulations at 40 CFR 112, 33 CFR 154, 49 CFR 194, or 30 CFR 254 (Oil Pollution Act) emergency planning requirements.	0
rmp_response	subto_state_epcra	Subject To - State EPCRA	char(1)	yn	Indicates whether facility is subject to State EPCRA Rules or Laws emergency planning requirements.	0
rmp_response	subto_other	Subject To - Other	varchar(200)		Describes other emergency planning requirements that the facility is subject to.	75.300536695435
rmp_worst_flam	flammable_id	Flammable Scenario ID	int(11)	id	A unique ID for each flammable worst-case scenario record.	0
rmp_worst_flam	procchem_id	Process Chemical Record ID	int(11)	id	A unique identifier for each process chemical record.	0
rmp_worst_flam	analytical_basis	Model Used	varchar(255)		The model used, or analytical basis, for the release scenario.	0.010621348911312
rmp_worst_flam	quantity_lbs	Amount Released (lbs)	double		The amount released in the scenario, in lbs. (data not released to public by EPA)	100
rmp_worst_flam	endpoint_distance	Endpoint Distance (miles)	float		The furthest distance that the release would reach from the facility, in miles. (data not released to public by EPA)	100
rmp_worst_flam	population	Population	varchar(9)		The population living within the endpoint distance used as a radius. (data not released to public by EPA)	100
rmp_worst_flam	pr_schools	Public Receptors - Schools	char(1)	yn	Indicates whether schools are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_residences	Public Receptors - Residences	char(1)	yn	Indicates whether residences are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_hospitals	Public Receptors - Hospitals	char(1)	yn	Indicates whether hospitals are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_prisons	Public Receptors - Prisons	char(1)	yn	Indicates whether prisons are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_public_rec	Public Receptors - Recreation Areas	char(1)	yn	Indicates whether recreation areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_comm_ind	Public Receptors - Commercial	char(1)	yn	Indicates whether commercial, office, or industrial areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	pr_othertype	Public Receptors - Other	varchar(200)		Description of other public receptors present within the modelled endpoint distance radius. (data not released to public by EPA)	100
rmp_worst_flam	er_natlstateparks	Environmental Receptors - Parks	char(1)	yn	Indicates whether national or state parks are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	er_wildlife_sanct	Environmental Receptors - Wildlife	char(1)	yn	Indicates whether wildlife sanctuaries or preserves are present within the modelled endpoint distance radius.  (data not released to public by EPA)	0
rmp_worst_flam	er_fedwilderness	Environmental Receptors - Wilderness	char(1)	yn	Indicates whether Federally designated wilderness areas are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_flam	er_othertype	Environmental Receptors - Other	varchar(200)		Description of other environmental receptors present within the modelled endpoint distance radius. (data not released to public by EPA)	100
rmp_worst_flam	pm_blastwalls	Passive Mitigation - Blast Walls	char(1)	yn	Indicates whether blast walls as a passive mitigation measure were considered in estimating the release quantity or rate for the scenario.	0
rmp_worst_flam	pm_othertype	Passive Mitigation - Other	varchar(200)		Description of another passive mitigation measure considered in estimating the release quantity or rate for the scenario.	87.81200212427
rmp_worst_flam	ptrgraphic	Graphics File	varchar(12)		Graphics file name included with submission. (data not released to public by EPA)	100
rmp_worst_flam	cbi_flag	Confidential Business Information	char(1)	yn	Indicates whether this record contained Confidential Business Information (CBI) which has been erased by EPA from the public version of the data.	0
rmp_worst_tox	toxic_id	Toxic Scenario ID	int(11)	id	A unique ID for each toxics worst case scenario record.	0
rmp_worst_tox	procchem_id	Process Chemical Record ID	int(11)	id	A unique identifier for each process chemical record.	0
rmp_worst_tox	percent_weight	Percent Weight (Within Mixture)	float		If the scenario involves the release of a mixture containing a regulated substance, the percentage weight of the regulated substance in the mixture.	66.506851144528
rmp_worst_tox	physical_state	Physical State	char(1)	code:n:long:rmp_phys_cd:phys:phys_tr	The physical state (gas, liquid, etc.) of the chemical in the modelled vessel.	0.022703597852507
rmp_worst_tox	analytical_basis	Model Used	varchar(255)		The model used, or analytical basis, for the release scenario.	0.010684046048238
rmp_worst_tox	scenario	Release Scenario	char(1)		Indicates gas release or liquid spill. (data not released to public by EPA)	100
rmp_worst_tox	quantity_lbs	Amount Released (lbs)	double		The amount released in the scenario, in lbs. (data not released to public by EPA)	100
rmp_worst_tox	release_duration	Release Duration (minutes)	float		The number of minutes over which the modelled release takes place.	0.073452816581639
rmp_worst_tox	release_rate	Release Rate (lbs/minute)	float		The rate in lbs/minute at which the modelled release takes place. (data not released to public by EPA)	100
rmp_worst_tox	wind_speed	Wind Speed (meters/sec)	float		The wind speed in meters/second during the modelled release.	0
rmp_worst_tox	stability_class	Atmospheric Stability Class	char(1)		The atmospheric stability class during the modelled release.	0
rmp_worst_tox	topography	Topography	char(1)	code:n:short:rmp_topo	Indicates whether the topography surrounding the facility is urban or rural.	0.010684046048238
rmp_worst_tox	endpoint_distance	Endpoint Distance (miles)	float		The furthest distance that the release would reach from the facility, in miles. (data not released to public by EPA)	100
rmp_worst_tox	population	Population	varchar(9)		The population living within the endpoint distance used as a radius. (data not released to public by EPA)	100
rmp_worst_tox	pr_schools	Public Receptors - Schools	char(1)	yn	Indicates whether schools are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	pr_residences	Public Receptors - Residences	char(1)	yn	Indicates whether residences are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
rmp_worst_tox	pr_hospitals	Public Receptors - Hospitals	char(1)	yn	Indicates whether hospitals are present within the modelled endpoint distance radius. (data not released to public by EPA)	0
